github.com/DataDog/appsec-internal-go,https://github.com/DataDog/appsec-internal-go/blob/v1.13.0/LICENSE,Apache-2.0
github.com/DataDog/datadog-agent/comp/core/tagger/origindetection,https://github.com/DataDog/datadog-agent/blob/comp/core/tagger/origindetection/v0.66.1/comp/core/tagger/origindetection/LICENSE,Apache-2.0
github.com/DataDog/datadog-agent/pkg/obfuscate,https://github.com/DataDog/datadog-agent/blob/pkg/obfuscate/v0.66.1/pkg/obfuscate/LICENSE,Apache-2.0
github.com/DataDog/datadog-agent/pkg/proto/pbgo/trace,https://github.com/DataDog/datadog-agent/blob/pkg/proto/v0.66.1/pkg/proto/LICENSE,Apache-2.0
github.com/DataDog/datadog-agent/pkg/remoteconfig/state,https://github.com/DataDog/datadog-agent/blob/pkg/remoteconfig/state/v0.66.1/pkg/remoteconfig/state/LICENSE,Apache-2.0
github.com/DataDog/datadog-agent/pkg/trace,https://github.com/DataDog/datadog-agent/blob/pkg/trace/v0.66.1/pkg/trace/LICENSE,Apache-2.0
github.com/DataDog/datadog-agent/pkg/util/log,https://github.com/DataDog/datadog-agent/blob/pkg/util/log/v0.66.1/pkg/util/log/LICENSE,Apache-2.0
github.com/DataDog/datadog-agent/pkg/util/scrubber,https://github.com/DataDog/datadog-agent/blob/pkg/util/scrubber/v0.66.1/pkg/util/scrubber/LICENSE,Apache-2.0
github.com/DataDog/datadog-agent/pkg/version,https://github.com/DataDog/datadog-agent/blob/pkg/version/v0.66.1/pkg/version/LICENSE,Apache-2.0
github.com/DataDog/datadog-go/v5/statsd,https://github.com/DataDog/datadog-go/blob/v5.6.0/LICENSE.txt,MIT
github.com/DataDog/dd-trace-go/contrib/net/http/v2,https://github.com/DataDog/dd-trace-go/blob/contrib/net/http/v2.1.0/contrib/net/http/LICENSE,Apache-2.0
github.com/DataDog/dd-trace-go/contrib/sirupsen/logrus/v2,https://github.com/DataDog/dd-trace-go/blob/contrib/sirupsen/logrus/v2.1.0/contrib/sirupsen/logrus/LICENSE,Apache-2.0
github.com/DataDog/dd-trace-go/v2,https://github.com/DataDog/dd-trace-go/blob/v2.1.0/LICENSE,Apache-2.0
github.com/DataDog/go-libddwaf/v4,https://github.com/DataDog/go-libddwaf/blob/v4.3.0/LICENSE,Apache-2.0
github.com/DataDog/go-runtime-metrics-internal/pkg/runtimemetrics,https://github.com/DataDog/go-runtime-metrics-internal/blob/7edb7c2ad56a/LICENSE,Apache-2.0
github.com/DataDog/go-sqllexer,https://github.com/DataDog/go-sqllexer/blob/v0.1.6/LICENSE,MIT
github.com/DataDog/go-tuf,https://github.com/DataDog/go-tuf/blob/v1.1.0-0.5.2/LICENSE,BSD-3-Clause
github.com/DataDog/opentelemetry-mapping-go/pkg/otlp/attributes,https://github.com/DataDog/opentelemetry-mapping-go/blob/pkg/otlp/attributes/v0.26.0/pkg/otlp/attributes/LICENSE,Apache-2.0
github.com/DataDog/sketches-go/ddsketch,https://github.com/DataDog/sketches-go/blob/v1.4.7/LICENSE,Apache-2.0
github.com/Masterminds/semver/v3,https://github.com/Masterminds/semver/blob/v3.3.1/LICENSE.txt,MIT
github.com/cespare/xxhash/v2,https://github.com/cespare/xxhash/blob/v2.3.0/LICENSE.txt,MIT
github.com/cihub/seelog,https://github.com/cihub/seelog/blob/f561c5e57575/LICENSE.txt,BSD-3-Clause
github.com/dustin/go-humanize,https://github.com/dustin/go-humanize/blob/v1.0.1/LICENSE,MIT
github.com/eapache/queue/v2,https://github.com/eapache/queue/blob/75960ed334e4/v2/LICENSE,MIT
github.com/ebitengine/purego,https://github.com/ebitengine/purego/blob/v0.8.3/LICENSE,Apache-2.0
github.com/go-viper/mapstructure/v2,https://github.com/go-viper/mapstructure/blob/v2.2.1/LICENSE,MIT
github.com/gogo/protobuf,https://github.com/gogo/protobuf/blob/v1.3.2/LICENSE,BSD-3-Clause
github.com/golang/protobuf/proto,https://github.com/golang/protobuf/blob/v1.5.4/LICENSE,BSD-3-Clause
github.com/google/uuid,https://github.com/google/uuid/blob/v1.6.0/LICENSE,BSD-3-Clause
github.com/json-iterator/go,https://github.com/json-iterator/go/blob/v1.1.12/LICENSE,MIT
